0.745874587459,75,10
0.759075907591,75,15
0.73597359736,75,20
0.732673267327,75,25
0.742574257426,75,30
0.73597359736,75,35
0.739273927393,75,40
0.722772277228,75,45
0.739273927393,75,50
0.73597359736,80,1
0.755775577558,80,5
0.749174917492,80,10
0.739273927393,80,15
0.739273927393,80,20
0.722772277228,80,25
0.73597359736,80,30
0.73597359736,80,35
0.739273927393,80,40
0.742574257426,80,45
0.742574257426,80,50
0.719471947195,85,1
0.749174917492,85,5
0.742574257426,85,10
0.73597359736,85,15
0.739273927393,85,20
0.73597359736,85,25
0.729372937294,85,30
0.739273927393,85,35
0.739273927393,85,40
0.739273927393,85,45
0.719471947195,85,50
0.722772277228,90,1
0.745874587459,90,5
0.742574257426,90,10
0.73597359736,90,15
0.742574257426,90,20
0.739273927393,90,25
0.739273927393,90,30
0.742574257426,90,35
0.729372937294,90,40
0.742574257426,90,45
0.719471947195,90,50
0.689768976898,95,1
0.749174917492,95,5
0.749174917492,95,10
0.742574257426,95,15
0.732673267327,95,20
0.739273927393,95,25
0.73597359736,95,30
0.745874587459,95,35
0.739273927393,95,40
0.73597359736,95,45
0.739273927393,95,50
0.742574257426,100,1
0.755775577558,100,5
0.752475247525,100,10
0.739273927393,100,15
0.742574257426,100,20
0.749174917492,100,25
0.749174917492,100,30
0.742574257426,100,35
0.739273927393,100,40
0.73597359736,100,45
0.73597359736,100,50
0.722772277228,105,1
0.749174917492,105,5
0.749174917492,105,10
0.732673267327,105,15
0.716171617162,105,20
0.752475247525,105,25
0.73597359736,105,30
0.726072607261,105,35
0.719471947195,105,40
0.739273927393,105,45
0.739273927393,105,50
0.726072607261,110,1
0.749174917492,110,5
0.742574257426,110,10
0.749174917492,110,15
0.732673267327,110,20
0.726072607261,110,25
0.742574257426,110,30
0.726072607261,110,35
0.732673267327,110,40
0.729372937294,110,45
0.732673267327,110,50
0.73597359736,115,1
0.749174917492,115,5
0.742574257426,115,10
0.739273927393,115,15
0.745874587459,115,20
0.732673267327,115,25
0.729372937294,115,30
0.73597359736,115,35
0.742574257426,115,40
0.726072607261,115,45
0.742574257426,115,50
0.73597359736,120,1
0.752475247525,120,5
0.745874587459,120,10
0.73597359736,120,15
0.73597359736,120,20
0.729372937294,120,25
0.722772277228,120,30
0.742574257426,120,35
0.73597359736,120,40
0.729372937294,120,45
0.745874587459,120,50
0.742574257426,125,1
0.752475247525,125,5
0.752475247525,125,10
0.73597359736,125,15
0.726072607261,125,20
0.745874587459,125,25
0.739273927393,125,30
0.739273927393,125,35
0.752475247525,125,40
0.729372937294,125,45
0.732673267327,125,50
0.722772277228,130,1
0.749174917492,130,5
0.742574257426,130,10
0.739273927393,130,15
0.745874587459,130,20
0.726072607261,130,25
0.729372937294,130,30
0.745874587459,130,35
0.726072607261,130,40
0.739273927393,130,45
0.729372937294,130,50
0.726072607261,135,1
0.752475247525,135,5
0.742574257426,135,10
0.732673267327,135,15
0.742574257426,135,20
0.726072607261,135,25
0.73597359736,135,30
0.732673267327,135,35
0.73597359736,135,40
0.73597359736,135,45
0.73597359736,135,50
0.693069306931,140,1
0.752475247525,140,5
0.745874587459,140,10
0.732673267327,140,15
0.752475247525,140,20
0.73597359736,140,25
0.745874587459,140,30
0.739273927393,140,35
0.73597359736,140,40
0.739273927393,140,45
0.73597359736,140,50
0.732673267327,145,1
0.745874587459,145,5
0.739273927393,145,10
0.749174917492,145,15
0.729372937294,145,20
0.722772277228,145,25
0.729372937294,145,30
0.722772277228,145,35
0.742574257426,145,40
0.729372937294,145,45
0.73597359736,145,50
0.722772277228,150,1
0.745874587459,150,5
0.749174917492,150,10
0.749174917492,150,15
0.739273927393,150,20
0.749174917492,150,25
0.726072607261,150,30
0.729372937294,150,35
0.73597359736,150,40
0.739273927393,150,45
0.745874587459,150,50
0.729372937294,155,1
0.749174917492,155,5
0.752475247525,155,10
0.745874587459,155,15
0.732673267327,155,20
0.73597359736,155,25
0.729372937294,155,30
0.73597359736,155,35
0.73597359736,155,40
0.729372937294,155,45
0.739273927393,155,50
0.732673267327,160,1
0.752475247525,160,5
0.73597359736,160,10
0.739273927393,160,15
0.729372937294,160,20
0.729372937294,160,25
0.742574257426,160,30
0.739273927393,160,35
0.726072607261,160,40
0.732673267327,160,45
0.729372937294,160,50
0.719471947195,165,1
0.745874587459,165,5
0.742574257426,165,10
0.73597359736,165,15
0.742574257426,165,20
0.73597359736,165,25
0.726072607261,165,30
0.742574257426,165,35
0.742574257426,165,40
0.745874587459,165,45
0.729372937294,165,50
0.732673267327,170,1
0.749174917492,170,5
0.749174917492,170,10
0.742574257426,170,15
0.739273927393,170,20
0.732673267327,170,25
0.73597359736,170,30
0.729372937294,170,35
0.739273927393,170,40
0.745874587459,170,45
0.759075907591,170,50
0.726072607261,175,1
0.745874587459,175,5
0.73597359736,175,10
0.745874587459,175,15
0.739273927393,175,20
0.745874587459,175,25
0.73597359736,175,30
0.73597359736,175,35
0.745874587459,175,40
0.742574257426,175,45
0.739273927393,175,50
0.729372937294,180,1
0.745874587459,180,5
0.745874587459,180,10
0.732673267327,180,15
0.739273927393,180,20
0.726072607261,180,25
0.73597359736,180,30
0.726072607261,180,35
0.732673267327,180,40
0.749174917492,180,45
0.73597359736,180,50
0.726072607261,185,1
0.752475247525,185,5
0.752475247525,185,10
0.732673267327,185,15
0.73597359736,185,20
0.739273927393,185,25
0.732673267327,185,30
0.749174917492,185,35
0.73597359736,185,40
0.742574257426,185,45
0.73597359736,185,50
0.732673267327,190,1
0.752475247525,190,5
0.73597359736,190,10
0.742574257426,190,15
0.749174917492,190,20
0.739273927393,190,25
0.73597359736,190,30
0.739273927393,190,35
0.729372937294,190,40
0.742574257426,190,45
0.73597359736,190,50
0.726072607261,195,1
0.749174917492,195,5
0.739273927393,195,10
0.742574257426,195,15
0.739273927393,195,20
0.739273927393,195,25
0.749174917492,195,30
0.732673267327,195,35
0.73597359736,195,40
0.73597359736,195,45
0.742574257426,195,50
0.726072607261,200,1
0.745874587459,200,5
0.745874587459,200,10
0.739273927393,200,15
0.732673267327,200,20
0.742574257426,200,25
0.729372937294,200,30
0.73597359736,200,35
0.742574257426,200,40
0.73597359736,200,45
0.73597359736,200,50
