-0.00237211732053,1
-0.00237211732053,5
-0.00237211732053,10
-0.00237211732053,15
-0.00237211732053,20
-0.00237211732053,25
-0.00237211732053,30
-0.00237211732053,35
-0.00237211732053,40
-0.00237211732053,45
-0.00237211732053,50
