-0.0005164991436,1
-0.0005164991436,5
-0.0005164991436,10
-0.0005164991436,15
-0.0005164991436,20
-0.0005164991436,25
-0.0005164991436,30
-0.0005164991436,35
-0.0005164991436,40
-0.0005164991436,45
-0.0005164991436,50
