0.320132013201,1,1
0.42904290429,1,5
0.386138613861,1,10
0.372937293729,1,15
0.376237623762,1,20
0.36303630363,1,25
0.389438943894,1,30
0.359735973597,1,35
0.379537953795,1,40
0.359735973597,1,45
0.392739273927,1,50
0.36303630363,5,1
0.468646864686,5,5
0.422442244224,5,10
0.399339933993,5,15
0.405940594059,5,20
0.389438943894,5,25
0.412541254125,5,30
0.392739273927,5,35
0.386138613861,5,40
0.415841584158,5,45
0.405940594059,5,50
0.359735973597,10,1
0.481848184818,10,5
0.415841584158,10,10
0.389438943894,10,15
0.402640264026,10,20
0.409240924092,10,25
0.399339933993,10,30
0.425742574257,10,35
0.412541254125,10,40
0.39603960396,10,45
0.412541254125,10,50
0.359735973597,15,1
0.465346534653,15,5
0.442244224422,15,10
0.405940594059,15,15
0.402640264026,15,20
0.382838283828,15,25
0.415841584158,15,30
0.402640264026,15,35
0.409240924092,15,40
0.419141914191,15,45
0.392739273927,15,50
0.359735973597,20,1
0.475247524752,20,5
0.448844884488,20,10
0.438943894389,20,15
0.399339933993,20,20
0.392739273927,20,25
0.372937293729,20,30
0.386138613861,20,35
0.419141914191,20,40
0.399339933993,20,45
0.382838283828,20,50
0.359735973597,25,1
0.46204620462,25,5
0.425742574257,25,10
0.399339933993,25,15
0.412541254125,25,20
0.415841584158,25,25
0.389438943894,25,30
0.386138613861,25,35
0.379537953795,25,40
0.419141914191,25,45
0.415841584158,25,50
0.359735973597,30,1
0.455445544554,30,5
0.432343234323,30,10
0.415841584158,30,15
0.39603960396,30,20
0.39603960396,30,25
0.419141914191,30,30
0.422442244224,30,35
0.402640264026,30,40
0.39603960396,30,45
0.405940594059,30,50
0.356435643564,35,1
0.465346534653,35,5
0.415841584158,35,10
0.389438943894,35,15
0.386138613861,35,20
0.405940594059,35,25
0.369636963696,35,30
0.405940594059,35,35
0.405940594059,35,40
0.399339933993,35,45
0.415841584158,35,50
0.359735973597,40,1
0.471947194719,40,5
0.422442244224,40,10
0.412541254125,40,15
0.399339933993,40,20
0.422442244224,40,25
0.39603960396,40,30
0.392739273927,40,35
0.39603960396,40,40
0.415841584158,40,45
0.39603960396,40,50
0.356435643564,45,1
0.465346534653,45,5
0.425742574257,45,10
0.399339933993,45,15
0.409240924092,45,20
0.386138613861,45,25
0.42904290429,45,30
0.386138613861,45,35
0.419141914191,45,40
0.402640264026,45,45
0.399339933993,45,50
0.359735973597,50,1
0.465346534653,50,5
0.419141914191,50,10
0.412541254125,50,15
0.399339933993,50,20
0.405940594059,50,25
0.399339933993,50,30
0.386138613861,50,35
0.389438943894,50,40
0.392739273927,50,45
0.409240924092,50,50
0.359735973597,55,1
0.465346534653,55,5
0.422442244224,55,10
0.405940594059,55,15
0.389438943894,55,20
0.399339933993,55,25
0.399339933993,55,30
0.392739273927,55,35
0.402640264026,55,40
0.419141914191,55,45
0.376237623762,55,50
0.356435643564,60,1
0.475247524752,60,5
0.412541254125,60,10
0.419141914191,60,15
0.392739273927,60,20
0.39603960396,60,25
0.39603960396,60,30
0.409240924092,60,35
0.409240924092,60,40
0.415841584158,60,45
0.402640264026,60,50
0.343234323432,65,1
0.478547854785,65,5
0.432343234323,65,10
0.409240924092,65,15
0.412541254125,65,20
0.386138613861,65,25
0.399339933993,65,30
0.392739273927,65,35
0.412541254125,65,40
0.419141914191,65,45
0.399339933993,65,50
0.359735973597,70,1
0.475247524752,70,5
0.432343234323,70,10
0.399339933993,70,15
0.389438943894,70,20
0.402640264026,70,25
0.422442244224,70,30
0.405940594059,70,35
0.405940594059,70,40
0.392739273927,70,45
0.402640264026,70,50
0.359735973597,75,1
0.481848184818,75,5
0.42904290429,75,10
0.402640264026,75,15
0.399339933993,75,20
0.376237623762,75,25
0.39603960396,75,30
0.405940594059,75,35
0.399339933993,75,40
0.402640264026,75,45
0.412541254125,75,50
0.359735973597,80,1
0.475247524752,80,5
0.438943894389,80,10
0.419141914191,80,15
0.402640264026,80,20
0.412541254125,80,25
0.405940594059,80,30
0.39603960396,80,35
0.382838283828,80,40
0.392739273927,80,45
0.386138613861,80,50
0.359735973597,85,1
0.465346534653,85,5
0.435643564356,85,10
0.405940594059,85,15
0.39603960396,85,20
0.405940594059,85,25
0.402640264026,85,30
0.399339933993,85,35
0.405940594059,85,40
0.409240924092,85,45
0.409240924092,85,50
0.359735973597,90,1
0.46204620462,90,5
0.442244224422,90,10
0.392739273927,90,15
0.399339933993,90,20
0.405940594059,90,25
0.409240924092,90,30
0.402640264026,90,35
0.405940594059,90,40
0.389438943894,90,45
0.409240924092,90,50
0.359735973597,95,1
0.465346534653,95,5
0.415841584158,95,10
0.402640264026,95,15
0.402640264026,95,20
0.399339933993,95,25
0.389438943894,95,30
0.39603960396,95,35
0.412541254125,95,40
0.399339933993,95,45
0.392739273927,95,50
0.359735973597,100,1
0.468646864686,100,5
0.42904290429,100,10
0.402640264026,100,15
