9.025605916976928711e-01, 1.154350757598876953e+00, 5.748638510704040527e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.614166259765625000e+00, 0.000000000000000000e+00, 9.115852117538452148e-01, 2.094579935073852539e-01, 6.024298667907714844e-01, 9.573718309402465820e-01, 0.000000000000000000e+00, 7.796740531921386719e-01, 9.650393575429916382e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.629964232444763184e-01
9.704605489969253540e-02, 2.116158008575439453e-01, 6.177714467048645020e-02, 0.000000000000000000e+00, 4.948978424072265625e-01, 1.050994515419006348e+00, 1.252296447753906250e+00, 0.000000000000000000e+00, 7.370830774307250977e-01, 0.000000000000000000e+00, 2.029431611299514771e-01, 0.000000000000000000e+00, 7.295184582471847534e-02, 6.038135290145874023e-01, 0.000000000000000000e+00, 2.534096539020538330e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.367220997810363770e-01
1.507814414799213409e-02, 1.236545443534851074e-01, 4.916469566524028778e-03, 0.000000000000000000e+00, 5.823957324028015137e-01, 9.944909214973449707e-01, 1.418646693229675293e+00, 0.000000000000000000e+00, 8.281713724136352539e-01, 0.000000000000000000e+00, 1.268996447324752808e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.382142901420593262e-01, 0.000000000000000000e+00, 3.303231596946716309e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.952400326728820801e-01
5.415037274360656738e-01, 7.213090062141418457e-01, 3.586335182189941406e-01, 0.000000000000000000e+00, 9.053981304168701172e-02, 1.346647024154663086e+00, 4.325313270092010498e-01, 4.988110959529876709e-01, 3.755714595317840576e-01, 2.843862771987915039e-01, 6.189944148063659668e-01, 0.000000000000000000e+00, 4.876480102539062500e-01, 3.109746575355529785e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.404035091400146484e-01
5.337885767221450806e-02, 1.643075644969940186e-01, 3.123395144939422607e-02, 0.000000000000000000e+00, 5.404345989227294922e-01, 1.020951032638549805e+00, 1.339374780654907227e+00, 0.000000000000000000e+00, 7.836484909057617188e-01, 0.000000000000000000e+00, 1.626836806535720825e-01, 0.000000000000000000e+00, 3.077620826661586761e-02, 6.244522929191589355e-01, 0.000000000000000000e+00, 2.941194772720336914e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.668285846710205078e-01
1.875491887331008911e-01, 3.131120502948760986e-01, 1.263648718595504761e-01, 0.000000000000000000e+00, 4.052784442901611328e-01, 1.115133047103881836e+00, 1.073888063430786133e+00, 9.045016765594482422e-02, 6.488968133926391602e-01, 0.000000000000000000e+00, 2.875680327415466309e-01, 0.000000000000000000e+00, 1.622326374053955078e-01, 5.492441058158874512e-01, 0.000000000000000000e+00, 1.696626693010330200e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.729349374771118164e-01
0.000000000000000000e+00, 6.114629656076431274e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.555226445198059082e-01, 9.493428468704223633e-01, 1.552516698837280273e+00, 0.000000000000000000e+00, 9.193674325942993164e-01, 0.000000000000000000e+00, 5.732016637921333313e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.474267840385437012e-01, 0.000000000000000000e+00, 3.927395045757293701e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.049542188644409180e+00
0.000000000000000000e+00, 9.043531119823455811e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.205143332481384277e-01, 9.706670045852661133e-01, 1.488235235214233398e+00, 0.000000000000000000e+00, 8.726673126220703125e-01, 0.000000000000000000e+00, 9.298116713762283325e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.464614868164062500e-01, 0.000000000000000000e+00, 3.624711632728576660e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.022314786911010742e+00
9.176971316337585449e-01, 1.173009634017944336e+00, 5.840855240821838379e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.627092599868774414e+00, 0.000000000000000000e+00, 9.285687208175659180e-01, 2.050770968198776245e-01, 6.153393983840942383e-01, 9.719153642654418945e-01, 0.000000000000000000e+00, 7.909716963768005371e-01, 8.850018680095672607e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.572817087173461914e-01
1.728612184524536133e+00, 2.167532205581665039e+00, 1.071455121040344238e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.389131069183349609e+00, 0.000000000000000000e+00, 1.810025334358215332e+00, 5.356185138225555420e-02, 1.265447020530700684e+00, 1.750184535980224609e+00, 0.000000000000000000e+00, 1.381806135177612305e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.254700958728790283e-01
