test1_model1_micro, 12.60722296938251, 0.21782178468633406, -20 
test1_model1_time, 12.394442943849972, 0.231023106834676, -0.4925529465709915 
test1_model1_temp, 8.777180622906574, 0.45544554553803046, -0.8240832984223349 
test1_model2_micro, 3.1130205499063623, 0.6666666714861842, -20 
test1_model2_time, 1.9295375162225352, 0.5973597284984273, -0.9221324187341855 
test1_model2_temp, 1.6488288168859955, 0.6930693134222881, -0.9077051682786454 
test1_model3_micro, 13.564733448595103, 0.15841584419063215, -20 
test1_model3_time, 12.554027994867205, 0.22112211555537611, -0.47420730593567306 
test1_model3_temp, 15.160584603992627, 0.0594059414792769, -0.6705636094068606 
test1_model4_micro, 1.3901888871743735, 0.7986798656262187, -20 
test1_model4_time, 1.233873185544911, 0.6336633665333486, -0.35670870482904626 
test1_model4_temp, 12.50083320290342, 0.2244224450965919, -1.8994499682674002 
test1_model5_micro, 8.564400609963798, 0.46864686163738617, -20 
test1_model5_time, 1.9179887803080846, 0.2409240955566809, -0.0006776430391080003 
test1_model5_temp, 10.053861586567592, 0.3762376229755162, -1.5782305444720222 
test1_model6_micro, 1.4122363864490302, 0.7590759130987791, -20 
test1_model6_time, 1.292089309039289, 0.5445544521013895, -1.2856544478474563 
test1_model6_temp, 0.8121702521547626, 0.7491749137541642, -1.5630853219270602 
test1_model7_micro,8.404815559,0.478547857,-20
test1_model7_time,14.04348903,0.128712874,-1.296003046
test1_model7_temp,8.564400575,0.468646872,-1.721599106
test1_model8_micro,13.61792868,0.155115513,-20
test1_model8_time,13.24556352,0.178217825,-1.204925699
test1_model8_temp,8.723985826,0.458745877,-1.418987625
test1_model9_micro,13.24556327,0.178217825,-20
test1_model9_time,12.34124796,0.234323436,-1.236526612
test1_model9_micro,13.35195364,0.171617165,-20
test1_model9_time,14.30946402,0.112211223,-1.181903569
test1_model9_temp,8.936765828,0.445544561,-1.828860189
test1_model10_micro,14.62863413,0.092409243,-20
test1_model10_time,13.35195354,0.171617165,-1.662676614
test1_model10_temp,13.13917351,0.184818485,-1.566755125
test1_model11_micro,8.298425627,0.485148516,-20
test1_model11_time,13.40514871,0.168316835,-1.194028354
test1_model11_temp,8.564400641,0.46864687,-1.564011086
test1_model12_micro,10.6390071,0.339933995,-20
test1_model12_time,12.71361321,0.211221125,-1.135375514
test1_model12_temp,8.245230437,0.488448848,-1.428167421
test2_model1_micro, 1.0672546625137334, 0.8316831596613717, -20 
test2_model1_time, 1.0874365225876912, 0.6138613862369714, -0.3246778632014813 
test2_model1_time, 2.516636885432127, 0.511551162295609, -0.9287541375287367 
test2_model1_temp, 0.8167431067318807, 0.7392739291631742, -0.21285965291164932 
test2_model2_micro, 0.7195445050119665, 0.8943894373701744, -20 
test2_model2_time, 1.7409058089303497, 0.5049504947544324, -1.2860760633448516 
test2_model2_temp, 0.8185560897041863, 0.7425742560487376, -1.5261915998112316 
test2_model3_micro, 8.192035483054989, 0.49174917147497926, -20 
test2_model3_time, 5.213907597482008, 0.22772277517877396, -0.806287807543087 
test2_model3_temp, 2.075904158475769, 0.627062700959322, 0.28504573326380267 
test2_model4_micro, 1.4731303663930484, 0.4587458773414687, -20 
test2_model4_time, 1.9004047593661266, 0.2541254138690804, -1.157862107236718 
test2_model4_temp, 1.4935811106914734, 0.462046205210607, -1.655954746358344 
test2_model5_micro, 3.002874235902289, 0.6765676560771741, -20 
test2_model5_time, 6.762639795592909, 0.32013201703726263, -1.0820215074942738 
test2_model5_temp, 5.759822397735646, 0.47854785930992355, -0.9255852146604723 
test2_model6_micro, 3.2554261959818724, 0.6699669944374474, -20 
test2_model6_time, 5.9057851051143295, 0.3267326750377617, -1.046461328507406 
test2_model6_temp, 5.441111994261789, 0.4653465426204228, -1.135557858515127 
test3_model1_micro,1.428053129,0.782178218,-20
test3_model1_time,1.806839456,0.326732675,-1.181021123
test3_model1_temp,1.000774537,0.653465347,-1.968713872
test3_model2_micro,1.476200411,0.485148512,-20
test3_model2_time,1.913691505,0.231023106,-0.009597224
test3_model2_temp,1.412122269,0.495049507,-0.011507148
test4_model1_micro, 1.170465588422105, 0.7425742550651626, -20 
test4_model1_time, 1.4836871025979321, 0.6105610580727605, -0.21263353419188813 
test4_model1_temp, 0.8864421036475563, 0.7458745898193259, -1.5814207834163412 
test5_model1_micro,1.604829449,0.79207921,-20
test5_model1_time, 3.857085669394767, 0.39933993635397935, -1.28143313438204 
test5_model1_temp, 1.6527026673354726, 0.6798679862085348, -1.6178122512869848 
test5_model2_micro, 1.28230090975368, 0.7755775642473706, -20 
test5_model2_time, 3.3270475258528203, 0.5313531327562364, -1.408339726857556 
test5_model2_temp, 12.660417950192693, 0.21452145612869325, -1.8345417595384816 
test5_model3_micro, 1.9793421454948954, 0.7425742567372401, -20 
test5_model3_time, 1.3030133583758137, 0.6204620412867455, -0.6317708813380167 
test5_model3_temp, 1.264343776128473, 0.669966989814645, -0.2736533863242392 
test5_model4_micro, 14.628634386723585, 0.0924092432846724, -20 
test5_model4_time, 2.6380320020241315, 0.5676567619389826, -1.0867237413846969 
test5_model4_temp, 0.9621116165870881, 0.7491749137541642, -0.7869073948099607 
test5_model5_micro, 0.49024464376885507, 0.8151815134306551, -20 
test5_model5_time, 2.363533114836161, 0.3630363058925855, -1.1304975423383201 
test5_model5_temp, 1.0146087785758595, 0.7128712894892929, -1.5375615609609765 
test5_model6_micro, 1.2466892969883707, 0.7986798642492137, -20 
test5_model6_time, 1.6599672702279422, 0.36633663307322134, -1.4940769142726342 
test5_model6_temp, 0.8164839926529246, 0.7623762360500423, -1.6979165358483934 



