test1_model1_temp.hdf5, -0.9070642985818294, 0.0330527156113124, -20, 0.04826257068351214 
test1_model2_temp.hdf5, -0.5213736722416886, 0.2906089802994085, -20, 0.35045070535073597 
test1_model3_temp.hdf5, -0.8238550703155159, 0.0766260391930671, -20, 0.09616431447875895 
test1_model4_temp.hdf5, -1.8994499682674002, 0.07465157284648472, -20, 0.07558391154398703 
test1_model5_temp.hdf5, -1.5782305444720222, 0.02385177441496844, -20, 0.03151623076096799 
test1_model6_temp.hdf5, -1.5630853219270602, 0.09066208408478094, -20, 0.1529376566530346 
test1_model7_temp.hdf5, -1.9125686105151707, 0.07377185195461466, -20, 0.0651340146543834 
test1_model8_temp.hdf5, -1.4189876251079205, 0.039159477080040084, -20, 0.05344825389153418 
test1_model9_temp.hdf5, -1.8288601885444544, 0.13651997796499782, -20, 0.1364787739943416 
test1_model10_temp.hdf5, -1.566755124981169, 0.018785885253622903, -20, 0.018393548209804877 
test1_model11_temp.hdf5, -1.5640110862129966, 0.06363677365260634, -20, 0.07966253003306745 
test1_model12_temp.hdf5, -1.42816742081448, 0.010332514573362594, -20, -0.00046405422629502974 
test2_model1_temp.hdf5, -1.6829787711000028, 0.2791195664768782, -20, 0.34650806899510145 
test2_model2_temp.hdf5, -1.5261915998112316, 0.2219903768372966, -20, 0.3450092530471798 
test2_model3_temp.hdf5, -1.4357649383864217, 0.2789926222617818, -20, 0.3123832078744988 
test2_model4_temp.hdf5, -1.1228721456033446, 0.06148811070630944, -20, 0.09399315210876724 
test2_model5_temp.hdf5, 0.5362472617593612, 0.6188518694076033, -20, 0.5961474077443748 
test2_model6_temp.hdf5, -0.010423282761969688, 0.5980507350632991, -20, 0.8104447509805627 
test3_model1_temp.hdf5, -1.9545425261711595, 0.07593610345168522, -20, 0.14239795283018075 
test3_model2_temp.hdf5, -0.004886792361228132, -0.008541338069392834, -20, -0.0049937600717646635 
test4_model1_temp.hdf5, -1.5814207834163412, 0.04288482655868375, -20, 0.25330668540579737 
test5_model1_temp.hdf5, -1.6967612651646444, 0.3071804782412063, -20, 0.3257738347883775 
test5_model2_temp.hdf5, -1.8345417595384816, 0.05243212085072335, -20, 0.06883876552624679 
test5_model3_temp.hdf5, -1.4124038954382367, 0.21638506206624353, -20, 0.37893353103056815 
test5_model4_temp.hdf5, -1.5677191712657201, 0.3135617246255474, -20, 0.35962971331071714 
test5_model5_temp.hdf5, -1.5375615609609765, 0.279535161391396, -20, 0.4505323837419982 
test5_model6_temp.hdf5, -1.6979165358483934, 0.24546355152518148, -20, 0.2979466234670728 
test1_model1_time.hdf5, -0.8725398626747523, 0.028575955668576958, -20, 0.06833931783027725 
test1_model2_time.hdf5, 0.5216027569123027, 0.25191464105571226, -20, 0.4549788438383854 
test1_model3_time.hdf5, -0.7298923446020916, 0.02272601181126122, -20, 0.051854709319851366 
test1_model4_time.hdf5, -1.2975953935363531, 0.350487741534668, -20, 0.32010908834564117 
test1_model5_time.hdf5, -0.0006776430391080003, -0.0008324613495553913, -20, -0.0007601955330582831 
test1_model6_time.hdf5, -1.2856544478474563, 0.16760237440694659, -20, 0.2561727529120067 
test1_model7_time.hdf5, -1.1245155528254536, 0.004482565504515645, -20, 0.03207359323723957 
test1_model8_time.hdf5, -1.2049256992823678, 0.026549177103476373, -20, 0.05322483488418628 
test1_model9_time.hdf5, -1.1819035691922357, 0.01895476728345069, -20, 0.08619018586951843 
test1_model10_time.hdf5, -1.66267661381246, -0.0524873512580859, -20, -0.03336209259031331 
test1_model11_time.hdf5, -1.194028354036878, 0.03294018670622301, -20, 0.052255019857445184 
test1_model12_time.hdf5, -1.1353755136490982, 0.04338157772354822, -20, 0.06524779483374987 
test2_model1_time.hdf5, -0.4956216013148502, 0.3238395620337473, -20, 0.35972561293277683 
test2_model2_time.hdf5, -1.2860760633448516, 0.15323324312624578, -20, 0.22867540034135614 
test2_model3_time.hdf5, 0.18722406607960262, 0.4195477560645991, -20, 0.5294409757069306 
test2_model4_time.hdf5, -0.6488711878713791, -0.0024037065867181795, -20, 0.09008112421984349 
test2_model5_time.hdf5, 0.2757838597130656, 0.5777858023606772, -20, 0.6643985079309174 
test2_model6_time.hdf5, 0.7374378517146034, 0.18573300199140766, -20, 0.5741874383961669 
test3_model1_time.hdf5, -1.1506885109152134, 0.1726822325874167, -20, 0.17670118598393814 
test3_model2_time.hdf5, -0.0018930653781157325, -1.18698850617438e-05, -20, -6.458864771907712e-07 
test4_model1_time.hdf5, -1.2926436663559224, 0.29097259200683656, -20, 0.38623234233946635 
test5_model1_time.hdf5, -0.1149802821650221, 0.23190674143043657, -20, 0.4178992649556155 
test5_model2_time.hdf5, -0.26906763124808575, 0.23972789688165655, -20, 0.345263265084055 
test5_model3_time.hdf5, -1.1507978080425492, 0.4715061573628413, -20, 0.5108158781892016 
test5_model4_time.hdf5, 0.28716317722397144, 0.38582880905140715, -20, 0.39883759283429554 
test5_model5_time.hdf5, -1.1304975423383201, 0.14901769724212, -20, 0.2618633300657083 
test5_model6_time.hdf5, -1.4940769142726342, 0.08764120960737509, -20, 0.15864299772346901 
test1_model1_temp.hdf5, -1.7956863952158995, 0.02540183268788343, -20, 0.04776846027192605 
test1_model2_temp.hdf5, -0.5213736722395348, 0.29060898029940674, -20, 0.35045070535073597 
test1_model3_temp.hdf5, -1.762620693364891, 0.07708812435383472, -20, 0.10290489153651394 
test1_model4_temp.hdf5, -1.8994499682674002, 0.07400708760935193, -20, 0.07433137446417792 
