0.000000000000000000e+00 1.198425292968750000e+00 3.101663887500762939e-01 2.679492831230163574e-01 5.115174055099487305e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.251559555530548096e-01 9.744564294815063477e-01 0.000000000000000000e+00 1.252370029687881470e-01 0.000000000000000000e+00 5.902007818222045898e-01 6.889132261276245117e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.241121768951416016e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.198333978652954102e+00 3.101334869861602783e-01 2.680075168609619141e-01 5.113588571548461914e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.251060217618942261e-01 9.743568897247314453e-01 0.000000000000000000e+00 1.252506822347640991e-01 0.000000000000000000e+00 5.901165604591369629e-01 6.890017390251159668e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.241080641746520996e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.198646664619445801e+00 3.101742863655090332e-01 2.679064869880676270e-01 5.116710662841796875e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.252293288707733154e-01 9.745612144470214844e-01 0.000000000000000000e+00 1.252058744430541992e-01 0.000000000000000000e+00 5.903445482254028320e-01 6.888887882232666016e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.241250634193420410e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.199292421340942383e+00 3.102366328239440918e-01 2.675134539604187012e-01 5.126340985298156738e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.254895925521850586e-01 9.750754833221435547e-01 0.000000000000000000e+00 1.249774992465972900e-01 0.000000000000000000e+00 5.908164978027343750e-01 6.881872415542602539e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.241272330284118652e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.198157191276550293e+00 3.101469278335571289e-01 2.681374847888946533e-01 5.111293196678161621e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.250333338975906372e-01 9.742372035980224609e-01 0.000000000000000000e+00 1.253488957881927490e-01 0.000000000000000000e+00 5.899781584739685059e-01 6.892373561859130859e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.241137504577636719e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.198390245437622070e+00 3.101534545421600342e-01 2.679308950901031494e-01 5.115125775337219238e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.251937001943588257e-01 9.744080305099487305e-01 0.000000000000000000e+00 1.252273172140121460e-01 0.000000000000000000e+00 5.902128219604492188e-01 6.888518333435058594e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.241070508956909180e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.198118686676025391e+00 3.101313710212707520e-01 2.681028842926025391e-01 5.111498236656188965e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.250603944063186646e-01 9.742223024368286133e-01 0.000000000000000000e+00 1.253299564123153687e-01 0.000000000000000000e+00 5.899732112884521484e-01 6.891257762908935547e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.241041183471679688e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.198380231857299805e+00 3.101247251033782959e-01 2.679524719715118408e-01 5.114634633064270020e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.251583695411682129e-01 9.743601083755493164e-01 0.000000000000000000e+00 1.252479255199432373e-01 0.000000000000000000e+00 5.901526212692260742e-01 6.889418363571166992e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.241107583045959473e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.198772668838500977e+00 3.102072775363922119e-01 2.678163051605224609e-01 5.118930339813232422e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.253028362989425659e-01 9.746484756469726562e-01 0.000000000000000000e+00 1.251569390296936035e-01 0.000000000000000000e+00 5.904524326324462891e-01 6.887183189392089844e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.241217374801635742e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.199233651161193848e+00 3.101959526538848877e-01 2.675179243087768555e-01 5.124961733818054199e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.254742294549942017e-01 9.749082326889038086e-01 0.000000000000000000e+00 1.249867379665374756e-01 0.000000000000000000e+00 5.907485485076904297e-01 6.882575750350952148e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.241189837455749512e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.198469281196594238e+00 3.101733624935150146e-01 2.679691910743713379e-01 5.115317702293395996e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.251668781042098999e-01 9.744460582733154297e-01 0.000000000000000000e+00 1.252523809671401978e-01 0.000000000000000000e+00 5.902273654937744141e-01 6.889542341232299805e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.241167426109313965e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.198321819305419922e+00 3.101327121257781982e-01 2.679903507232666016e-01 5.113666057586669922e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.251018047332763672e-01 9.743607044219970703e-01 0.000000000000000000e+00 1.252694725990295410e-01 0.000000000000000000e+00 5.901286602020263672e-01 6.889521479606628418e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.241076231002807617e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.198710560798645020e+00 3.101544976234436035e-01 2.677947878837585449e-01 5.118826627731323242e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.252929270267486572e-01 9.746253490447998047e-01 0.000000000000000000e+00 1.251206994056701660e-01 0.000000000000000000e+00 5.904226303100585938e-01 6.886554956436157227e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.241152048110961914e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.198677420616149902e+00 3.101982176303863525e-01 2.678973078727722168e-01 5.117782950401306152e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.252587735652923584e-01 9.746273756027221680e-01 0.000000000000000000e+00 1.251853257417678833e-01 0.000000000000000000e+00 5.903722047805786133e-01 6.887869834899902344e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.241224884986877441e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.198558688163757324e+00 3.101587295532226562e-01 2.679482996463775635e-01 5.116047263145446777e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.251893639564514160e-01 9.745299816131591797e-01 0.000000000000000000e+00 1.252091675996780396e-01 0.000000000000000000e+00 5.902712941169738770e-01 6.889134645462036133e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.241204619407653809e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
